小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,DEG的,PU。,DEC的,AS了,PU“,VC是,PU”,CD一,PN我,AD不,PN你,AD就,PU！,M个,PU？,PN他,AD也,P在,SP了,VE有,DT这,NN人,AS着,AD都,PN自己,PU：,AD还,PU…,VV看,VV会,VV说,BA把,SP的,DT这个,VV能,DT那,VV要,PU,,SP啊,CD两,VV知道,PN这,DEV的,VV说道,NR吴明,VV想,PN我们,SP吧,LC后,VE没有,DT什么,PN她,VV去,AD已经,LC上,AD又,AD却,VV到,AD没,DEV地,AD不过,AD很,LC里,NT现在,AD而,VV来,PU",NR阿德斯,AD但,VV让,PN你们,VV起来,CC和,PU.,AD那,NN时候,P对,NN世界,LC中,SP吗,NR陈浩明,VV可以,P从,AD就是,SP呢,PN他们,AD可是,AD怎么,NN东西,NN爱丽丝,AD才,JJ大,AD再,AD一下,NN路羽,NN少女,PN什么,P因为,AD一,AD还是,CD三,JJ小,M种,PN那,AD有些,AD凡,VV出来,CS虽然,SB被,P向,AS过,AD没有,VA好,LB被,DT那个,AD所以,AD只是,NR奥斯卡,SP的话,PN这里,NN高尘,AD更,AD最,P给,M年,AD只,CD几,NN大人,NN刀,AD那么,NR秦明,NN手,VV做,NR陈志林,NN路,AD这么,AD太,M声,VE没,NN时间,NN眼睛,PN谁,AD然后,CS如果,M岁,M位,VV可,PU=,VV给,AD而且,PU:,PU、,NN事,VV笑,M次,NN身体,AD便,VV看到,M把,NN事情,DER得,AD刚刚,VV过来,NN声音,VV见,NN女孩,VA一样,NN弟弟,VV叫,VV走,AD正,LC时,AD但是,NN人类,VV想到,NN脸,P和,AD真的,VV说完,NR亨特,NR李孝鸿,NN神,AD直接,P用,VV应该,NN身上,CC还有,VV发现,DT那些,AD当然,NN师父,NN哥哥,NN家,VV听到,DT有些,VV吃,P比,NN外来者,class,
信仰神国,1.63906581740976,5.53503184713375,0.934182590233545,5.22505307855626,2.78768577494692,0.263269639065817,5.4968152866242,0.0276008492569002,0.348195329087048,0.685774946921443,2.87473460721868,0.348195329087048,4.91507430997876,0.968152866242038,471.0,1739.0,3.692144373673036,succ,信仰神国,0.102429,0.018751,0.024781,0.023707,0.018751,0.017182,0.012225,0.017182,0.012143,0.005534,0.012969,0.005534,0.005947,0.003139,0.004626,0.012143,0.004626,0.006608,0.004874,0.007104,0.0038,0.004708,0.005617,0.00603,0.004874,0.004956,0.002313,0.005121,0.018008,0.004378,0.001074,0.002396,0.001239,0.001735,0.001239,0.004048,0.002148,0.002396,0.0,0.005121,0.001569,0.000165,0.002726,0.003882,0.002396,0.0,0.001817,0.000991,0.001569,0.000248,0.000578,0.0019,0.000496,0.002148,0.00033,0.001652,0.002561,0.00223,0.000909,0.001652,8.3e-05,0.001322,0.001982,0.000826,0.001239,0.000578,0.001652,0.0,0.0,0.000578,0.001652,0.001817,0.000578,0.001569,0.0,0.001404,8.3e-05,0.001404,0.001074,0.001404,8.3e-05,0.0,0.000496,0.000578,0.000826,0.002148,0.000248,0.000165,0.001735,0.000165,0.0,0.003882,0.00033,0.002065,0.000826,0.0,0.0,0.001652,8.3e-05,0.000826,0.001239,0.001239,0.000826,0.000496,0.000248,0.001156,0.0,0.000248,0.000413,0.000991,0.00033,0.00033,0.000496,0.001156,0.001074,0.000578,0.000248,0.000826,0.0,0.000743,0.000826,0.0,0.000826,0.000413,0.000743,0.00033,0.000826,0.0019,0.0,0.0,0.000743,8.3e-05,0.000413,0.000496,0.0,0.0,0.000661,0.000413,8.3e-05,0.000578,8.3e-05,8.3e-05,0.000248,0.000165,0.000909,0.0,0.000496,0.000496,0.0,0.000496,0.000165,8.3e-05,0.0,0.00033,0.000413,0.000743,0.000248,0.001404,0.001074,0.000165,0.00033,0.000248,8.3e-05,8.3e-05,0.000743,0.000909,0.0,0.000413,0.0,0.000743,0.000743,0.000165,0.000165,0.000165,0.005617,0.001569,0.001239,0.000248,0.000661,0.000909,0.0,0.0,8.3e-05,0.00033,8.3e-05,0.00033,0.000248,0.00033,0.000165,0.000248,0.000661,0.0,0.0,0.000826,0.000165,0.000661,0.001982,0.000578,0.0,0.000496,succ,
星空倒影,2.13095238095238,4.71031746031746,0.33531746031746,4.10119047619047,2.48511904761904,0.12797619047619,4.58531746031746,0.0238095238095238,0.37797619047619,0.646825396825396,2.15873015873015,0.209325396825396,3.80654761904761,0.908730158730158,1008.0,2900.0,2.876984126984127,succ,星空倒影,0.078132,0.031208,0.039335,0.023529,0.018321,0.015851,0.014953,0.015896,0.014998,0.029322,0.008083,0.005613,0.005882,0.002245,0.011091,0.004086,0.012348,0.004625,0.008217,0.003772,0.003952,0.003368,0.006331,0.003952,0.004715,0.002335,0.003098,0.002066,0.007993,0.001617,0.0022,0.004041,0.002919,0.001706,0.002559,0.002066,0.001482,0.00247,0.0,0.002245,0.002649,0.00018,0.002245,0.000763,9e-05,0.0,0.000898,0.007274,0.000988,0.000584,0.000629,0.001527,9e-05,0.001706,0.00018,0.0022,0.001706,0.000494,0.001033,0.001841,0.003637,0.000539,0.002021,0.002559,0.000853,0.000988,0.001482,0.0,0.0,0.001751,0.002964,0.001751,0.000314,0.003727,0.0,0.000629,0.003143,0.001976,4.5e-05,0.001572,0.000988,4.5e-05,0.000808,0.001661,0.000718,0.000494,0.002784,0.000494,0.000853,4.5e-05,0.0,0.000629,0.000584,0.001617,0.000314,0.000314,9e-05,0.001706,4.5e-05,0.000584,0.000674,0.001257,0.001257,0.000808,0.000988,0.000359,0.000584,0.000853,4.5e-05,0.000988,0.001572,0.001617,0.000898,0.000853,0.000988,0.001392,0.00018,0.000449,0.0,0.000584,0.000674,0.0,0.000674,0.000808,0.000943,0.000988,0.001527,0.001033,0.000135,0.000494,0.000629,0.0,0.000718,0.000539,4.5e-05,0.000314,0.000449,0.000629,0.000404,0.000629,0.000629,0.000269,0.000584,0.000763,0.000494,0.000808,0.00018,0.000853,0.0,0.000269,0.000359,0.00018,0.003413,0.000404,0.00018,0.001302,0.000225,4.5e-05,0.000135,0.000225,0.000404,0.001527,0.00018,0.000225,0.000269,0.000718,0.0,0.000629,0.000314,0.000539,0.000404,0.000674,0.000269,0.000225,0.000135,0.000135,0.000314,0.001078,0.000269,9e-05,0.0,0.0,4.5e-05,0.00018,0.000584,9e-05,0.000225,0.000269,9e-05,0.000314,0.000269,0.0,0.00018,0.000494,9e-05,9e-05,0.000584,0.000629,0.0,0.000269,succ,
星之境——夜之繁华,1.48305084745762,3.39830508474576,0.108757062146892,2.97598870056497,1.64689265536723,0.238700564971751,3.57203389830508,0.00564971751412429,0.286723163841807,0.497175141242937,1.56497175141242,0.151129943502824,3.19067796610169,0.639830508474576,1416.0,3718.0,2.6257062146892656,unsucc,星之境——夜之繁华,0.099027,0.024288,0.035182,0.020359,0.023395,0.015626,0.01259,0.014466,0.017234,0.013483,0.01134,0.009644,0.002411,0.010626,0.006608,0.015269,0.016162,0.003393,0.009465,0.003215,0.003215,0.003125,0.006251,0.003929,0.005,0.004643,0.000446,0.002679,0.0,0.002679,0.004375,0.001786,0.000179,0.000714,0.000714,0.0025,0.000982,0.004108,0.0,0.000357,0.001964,0.000179,0.002143,0.0025,0.001786,0.0,0.002857,0.000357,0.000625,0.001607,0.000357,0.001875,0.009822,0.001072,0.001964,0.003036,0.002768,0.001964,0.001339,0.000804,0.000714,0.000357,0.002768,0.000893,0.002232,0.000982,0.001072,0.0,0.0,0.000357,0.00125,0.000179,8.9e-05,0.000982,0.001518,0.000179,0.000536,0.000536,8.9e-05,0.0025,0.003661,0.0,0.000179,0.000625,0.000179,0.001161,0.016162,0.00375,0.002857,0.000446,0.0,0.001339,0.000446,0.001072,0.000268,8.9e-05,0.000804,0.001429,0.000714,0.000268,0.001429,8.9e-05,0.0025,0.001072,0.000268,0.002411,8.9e-05,0.000536,0.000268,0.001964,0.000179,0.001429,0.000804,0.001072,0.000714,0.000982,0.000179,0.000536,0.0,0.000446,0.000982,0.0,0.000268,0.000536,8.9e-05,0.004465,0.000982,0.000268,0.000536,8.9e-05,0.000179,0.0,0.000179,0.000625,0.0,8.9e-05,0.000714,0.001697,0.000714,0.000357,0.002679,0.000536,0.000714,0.000179,0.000536,0.000625,0.000536,0.000179,0.0,0.000357,0.000982,8.9e-05,0.000982,0.000982,0.00125,0.002411,0.00125,0.001339,0.000714,0.000179,0.000714,0.0,0.0,0.000179,0.001072,0.000625,0.002947,0.001964,0.0,0.000446,0.000357,0.000357,0.0,0.000357,0.006251,0.000446,0.000446,0.001161,8.9e-05,0.001786,0.0,0.0,0.0,0.000268,8.9e-05,0.000179,0.000893,0.000268,8.9e-05,0.000982,0.000625,0.0,8.9e-05,0.000714,0.000179,0.000804,0.0,0.0,0.0,0.000804,unsucc,
熊霸天下,2.31408775981524,6.2771362586605,0.207852193995381,6.094688221709,3.34180138568129,0.189376443418013,5.72286374133949,0.0069284064665127,0.644341801385681,0.956120092378752,3.55427251732101,0.28406466512702,4.68591224018475,1.25173210161662,433.0,1667.0,3.8498845265588915,succ,熊霸天下,0.089919,0.035998,0.023793,0.025261,0.018308,0.008188,0.018849,0.008034,0.019853,0.020548,0.008497,0.004017,0.009347,0.004249,0.008806,0.005794,0.003322,0.00757,0.009347,0.002317,0.004635,0.007107,0.002472,0.004249,0.004712,0.005407,0.001777,0.003476,0.000309,0.002317,0.001854,0.001854,0.003322,0.001622,0.002858,0.003631,0.002008,0.002086,0.0,0.001931,0.001313,0.000232,0.002086,0.003244,0.000618,0.0,0.00139,0.000386,0.000772,0.001081,0.000772,0.001777,0.001313,0.000541,0.000309,0.002472,0.002395,0.001545,0.002781,0.001622,0.000463,0.002935,0.002086,0.003244,0.001854,0.00224,0.000695,0.0,0.0,0.002317,0.001699,0.000154,0.000309,0.001622,0.000386,0.000695,0.000695,0.001468,7.7e-05,0.002858,0.000463,0.0,0.000772,0.001622,0.001004,0.000695,0.002086,0.000154,0.001004,0.001313,0.0,0.001004,0.00224,0.000772,0.000541,0.0,0.000232,0.000695,0.001081,0.000927,0.000927,0.000541,0.001159,0.001931,0.00085,0.000386,0.0,0.000772,0.000927,0.001777,0.001236,0.000772,0.000386,0.000618,0.001004,0.000618,0.000309,0.001622,0.0,0.000695,0.00085,0.0,0.001159,0.00139,0.000386,0.001159,0.001854,0.00085,0.000541,0.0,0.000695,0.0,0.000695,0.00085,0.0,0.0,0.000618,0.000618,0.000541,0.000772,0.000541,0.000618,0.000463,0.000695,0.001159,0.000154,0.000772,0.000772,0.0,0.00085,0.000386,0.0,0.00309,0.000927,0.000541,0.001159,7.7e-05,7.7e-05,0.002317,7.7e-05,0.000463,7.7e-05,7.7e-05,0.000386,0.000309,0.000695,0.0,0.000541,0.0,0.000309,0.000154,0.000463,0.001081,7.7e-05,0.002472,0.000541,0.000618,0.001159,0.000695,0.001854,0.0,7.7e-05,0.000309,0.000386,0.000232,0.000618,7.7e-05,0.0,7.7e-05,0.001313,0.000309,7.7e-05,0.0,0.000154,0.000309,0.000154,0.000154,0.000618,0.0,0.001081,succ,
学院里的魔法师,1.09562841530054,3.93169398907103,0.0683060109289617,3.11748633879781,1.84699453551912,0.0860655737704918,3.89754098360655,0.0245901639344262,0.225409836065573,0.549180327868852,1.72131147540983,0.209016393442622,3.46857923497267,0.911202185792349,1464.0,4002.0,2.7336065573770494,unsucc,学院里的魔法师,0.09577,0.021734,0.035025,0.020796,0.016183,0.018607,0.01634,0.018607,0.0172,0.005942,0.009616,0.009694,0.007896,0.015714,0.008522,0.006489,0.003753,0.005394,0.007349,0.00516,0.005629,0.003909,0.003284,0.004769,0.003674,7.8e-05,0.001642,0.002971,0.006411,0.002893,0.002345,0.001954,0.001095,0.002814,0.001876,0.003127,0.002658,0.002658,0.0,0.003831,0.001954,7.8e-05,0.002736,0.001564,0.000938,0.0,0.001095,0.000704,0.002189,0.000469,0.000782,0.002267,0.001407,0.001251,0.001876,0.001251,0.002033,0.000547,0.001485,0.001642,0.002345,0.001016,0.002267,0.000547,0.000938,0.00086,0.001329,0.0,0.0,0.001407,0.000782,0.009694,0.000235,0.002111,0.0,0.001876,0.000625,0.001485,0.000235,0.001173,0.001407,0.0,0.000235,0.001251,0.001564,0.001485,0.000391,0.000391,0.001016,0.001564,0.0,0.001095,0.001251,0.000938,0.000625,0.0,0.0,0.001642,0.001485,0.001485,0.001016,0.000235,0.003205,0.001642,0.001016,7.8e-05,0.0,0.001173,0.000547,0.002111,0.000391,0.000547,0.001251,0.001407,0.000625,0.001564,0.000625,0.001251,0.0,0.000313,0.001329,0.0,0.000547,0.000469,0.000313,7.8e-05,0.001564,0.00086,7.8e-05,0.0,0.001407,0.0,0.001095,0.001251,0.0,0.0,0.001095,0.001642,0.000704,0.000782,0.000625,0.000156,0.000625,0.001251,0.000625,0.0,0.000235,0.000235,0.0,0.000313,0.000469,0.000704,0.001798,0.000782,0.000313,0.000547,0.000156,0.000782,0.000704,7.8e-05,0.000313,0.001329,7.8e-05,0.000235,0.000547,0.000391,0.0,0.000625,0.0,0.000235,0.000938,0.000625,0.000391,0.001016,0.000313,0.000391,0.000547,0.000235,0.000391,7.8e-05,0.0,0.0,0.0,0.000313,0.000625,0.000469,0.000156,0.000235,0.000469,0.002658,0.000391,0.0,0.0,0.000235,0.000156,0.0,0.000391,0.000235,0.0,0.000156,unsucc,
雪狐小奇,1.07957393483709,2.48182957393483,0.197368421052631,2.20238095238095,1.49060150375939,0.0864661654135338,2.91228070175438,0.0620300751879699,0.219924812030075,0.394110275689223,1.2562656641604,0.081453634085213,2.56516290726817,0.476190476190476,3192.0,5662.0,1.7738095238095237,unsucc,雪狐小奇,0.060955,0.023287,0.024873,0.022826,0.02472,0.023952,0.014177,0.02298,0.020523,0.013665,0.011106,0.012078,0.006193,0.039971,0.0065,0.012641,0.008342,0.004453,0.007626,0.006295,0.004657,0.004197,0.005527,0.006397,0.003531,0.000717,0.00174,0.003327,0.011157,0.006142,0.002303,0.004197,0.002201,0.002047,0.000563,0.002405,0.002098,0.002866,0.0,0.002047,0.004248,0.000461,0.002252,0.003787,0.000665,0.0,0.001587,0.003224,0.002508,0.000717,0.00087,0.00215,0.002917,0.004043,0.000256,0.002252,0.005118,0.001279,0.000768,0.00215,0.000256,0.000307,0.001382,0.001689,0.001382,0.000563,0.001228,0.0,0.0,0.001535,0.00174,0.001894,0.000102,0.001587,0.0,0.001894,0.000819,0.000921,0.000154,0.000409,0.002713,0.0,0.000461,0.001024,0.000461,0.002201,0.003173,0.000768,0.001996,0.000102,0.0,0.001228,0.001075,0.001587,0.000614,0.000461,5.1e-05,0.002713,5.1e-05,0.000614,0.001433,0.000461,0.001842,0.000972,0.00174,0.000256,0.0,0.000409,0.0,0.000819,0.001177,0.001024,0.000102,0.001024,0.000768,0.000768,0.000154,0.00087,0.0,0.000205,0.001382,0.0,0.000614,0.000512,0.000256,0.000768,0.001024,0.001228,0.000358,0.0,0.000665,0.0,0.000768,0.000461,0.0,0.000461,0.00174,0.000205,0.001279,0.00087,0.000358,0.000819,0.001484,0.000307,0.000307,0.000154,0.000307,0.001075,0.000205,0.000614,0.000563,0.0,0.000512,0.001228,0.000614,0.001228,5.1e-05,0.001075,0.000409,0.000205,0.000256,0.000768,0.000154,0.000358,0.000205,0.000461,0.000154,0.000614,0.0,0.000921,0.001382,0.000563,0.000512,0.000102,0.000921,0.000358,0.000921,0.001484,0.000307,0.000512,0.0,0.0,0.0,0.000256,0.000717,0.000512,5.1e-05,0.000358,5.1e-05,0.000409,0.000461,0.0,0.0,0.000102,0.000154,0.000205,0.000358,0.000205,0.0,0.00174,unsucc,
血色暴君,1.19040247678018,3.73839009287925,0.419504643962848,3.31114551083591,1.8250773993808,0.103715170278637,4.26315789473684,0.0247678018575851,0.275541795665634,0.657894736842105,1.75232198142414,0.167182662538699,3.71362229102167,0.786377708978328,1292.0,3232.0,2.501547987616099,unsucc,血色暴君,0.083129,0.029013,0.053388,0.020373,0.015462,0.018645,0.012733,0.016917,0.020373,0.008913,0.011005,0.004911,0.007458,0.002001,0.007822,0.002729,0.012187,0.005184,0.009368,0.00482,0.004729,0.004275,0.007003,0.004729,0.002456,0.002183,0.00091,0.002274,0.0,0.00091,0.002365,0.003274,0.00091,0.002092,0.00091,0.003092,0.002001,0.002456,0.0,0.002547,0.003638,0.000182,0.001728,0.002456,0.000182,0.0,0.00091,0.00191,0.002547,0.00091,0.000546,0.001819,0.000819,0.001819,0.000273,0.001728,0.001637,0.001364,0.001091,0.00191,0.000637,0.002456,0.001728,0.001364,0.001091,0.002547,0.002183,0.0,0.0,0.001455,0.001546,0.001546,0.000182,0.000364,0.001364,0.000546,0.000819,0.001091,0.000182,0.002092,0.000637,0.0,0.000273,0.000728,0.000637,0.001,0.002547,0.000546,0.001,0.000364,0.0,0.002092,0.001,0.000819,0.000546,0.000182,0.0,0.000728,0.000728,0.001728,0.001091,0.000728,0.000819,0.001728,0.000546,0.000273,0.0,0.000455,0.002001,0.001728,0.000455,0.000728,0.000819,0.000637,0.001273,0.001,0.001,0.000637,0.0,9.1e-05,0.000728,0.0,0.000728,0.001455,0.000637,0.000546,0.000637,0.000728,0.000273,0.00091,0.000546,9.1e-05,0.001819,0.000455,0.0,0.000182,0.000455,0.000273,0.000819,0.000546,0.000364,0.000273,0.001091,0.001182,0.001,0.000182,0.000637,0.000637,9.1e-05,0.000182,0.000182,9.1e-05,0.001091,0.000637,0.0,0.001182,9.1e-05,0.000455,0.000455,0.000364,0.000455,0.000182,9.1e-05,0.000728,0.000182,0.000455,0.0,0.000728,0.000364,0.000819,0.000819,0.000364,0.000637,0.001455,0.001273,0.00091,0.000273,0.000182,0.000182,9.1e-05,0.0,0.0,0.000273,0.000364,0.000364,0.000364,9.1e-05,0.000546,0.001273,0.000546,0.001,9.1e-05,9.1e-05,0.0,0.000182,9.1e-05,0.00091,0.000637,0.0,0.000273,unsucc,
雅拉冒险笔记,1.69292389853137,4.93724966622162,0.355140186915887,5.08544726301735,2.90520694259012,0.165554072096128,5.44726301735647,0.0373831775700934,0.496662216288384,0.750333778371161,2.32843791722296,0.210947930574098,4.77970627503337,1.04138851802403,749.0,2556.0,3.4125500667556743,succ,雅拉冒险笔记,0.088595,0.031866,0.031323,0.028609,0.017643,0.025894,0.01178,0.026003,0.011943,0.011617,0.008089,0.010694,0.004886,0.002931,0.00608,0.00722,0.007437,0.003963,0.006243,0.00418,0.003094,0.002551,0.005157,0.005971,0.004126,0.0028770000000000002,0.008089,0.002117,0.004017,0.001737,0.00304,0.003311,0.001357,0.0019,0.001411,0.001466,0.00076,0.002823,0.0,0.002443,0.002443,0.000163,0.002009,0.002986,0.000163,0.0,0.001683,0.003094,0.00228,0.000597,0.000597,0.001574,0.001411,0.0019,0.000163,0.002063,0.0019,0.001629,0.00076,0.000923,0.00038,0.000326,0.0028770000000000002,0.003149,0.001249,0.000597,0.001031,0.0,0.0,0.000923,0.00266,0.001954,5.4e-05,0.002606,0.0,0.00038,0.000326,0.001357,5.4e-05,0.001629,0.000923,0.0,0.000434,0.001683,0.001411,0.000869,0.000489,0.00038,0.000814,0.000109,0.0,0.000977,0.000923,0.001194,0.00038,0.000109,0.001411,0.001303,0.000163,0.000543,0.00076,0.002009,0.001249,0.001411,0.000271,0.000217,0.000217,0.000434,0.000814,0.001031,0.000434,0.00076,0.000651,0.000814,0.000651,0.000651,0.00076,0.000434,0.0,0.000597,0.001031,0.0,0.000489,0.001194,0.00076,0.00114,0.00076,0.00152,0.000163,0.0,0.00038,0.0,0.000706,0.000651,0.0,0.000109,0.000489,0.00038,0.000326,0.000597,0.00076,0.000217,0.000489,0.000163,0.001466,0.000489,0.000814,0.000434,0.0,0.000217,0.000597,5.4e-05,0.001249,0.000651,0.001086,0.00076,0.000271,0.000217,0.000597,0.000109,0.000271,0.000217,0.000109,0.000217,0.000543,0.000814,0.000109,0.000597,0.0,0.000597,0.00076,0.000271,0.000651,0.000923,0.000434,0.000109,0.000543,0.000271,0.000271,0.003311,0.0,0.0,0.000543,0.000163,0.000923,0.000109,0.00038,0.000271,0.000326,0.000163,0.00076,0.0,0.0,0.000109,0.000543,0.000163,0.000326,0.00038,5.4e-05,0.000217,succ,
仰光,2.35691318327974,8.29903536977492,0.967845659163987,8.79742765273311,3.97749196141479,0.189710610932475,6.53697749196141,0.0643086816720257,1.06109324758842,1.40514469453376,4.2636655948553,0.318327974276527,5.30868167202572,1.49517684887459,622.0,2886.0,4.639871382636656,unsucc,仰光,0.116407,0.035306,0.027622,0.027414,0.017965,0.01028,0.028141,0.01028,0.024714,0.004465,0.007892,0.001869,0.006542,0.004258,0.007996,0.001661,0.006957,0.005192,0.01298,0.005607,0.005815,0.015784,0.007892,0.009242,0.003946,0.000831,0.000727,0.002596,0.0,0.004361,0.003634,0.001661,0.000415,0.0027,0.001246,0.001765,0.003531,0.003323,0.0,0.000727,0.002596,0.001661,0.004777,0.004465,0.000935,0.0,0.001973,0.002596,0.00135,0.000312,0.000727,0.001038,0.001142,0.000519,0.000208,0.001661,0.001973,0.003115,0.001869,0.001558,0.0027,0.005088,0.002388,0.000519,0.000935,0.004258,0.001142,0.0,0.0,0.003842,0.001142,0.000623,0.001142,0.000519,0.0,0.001558,0.001038,0.000935,0.000727,0.006023,0.000727,0.0,0.001973,0.000623,0.000935,0.0,0.002908,0.002492,0.000312,0.000935,0.0,0.002388,0.001246,0.001142,0.000519,0.000208,0.0,0.000519,0.000935,0.000727,0.001246,0.002388,0.000727,0.003427,0.001246,0.002181,0.0,0.001038,0.001142,0.000935,0.001246,0.000727,0.000831,0.000831,0.001558,0.000312,0.000727,0.000831,0.0,0.000935,0.001246,0.0,0.000727,0.000415,0.0,0.000623,0.000831,0.002181,0.0,0.001246,0.000519,0.0,0.000623,0.0,0.0,0.000208,0.0,0.002181,0.00135,0.000727,0.001246,0.000208,0.0,0.000312,0.000312,0.000415,0.0,0.001973,0.0,0.000519,0.000831,0.0,0.000415,0.000312,0.000831,0.000831,0.000208,0.001558,0.000312,0.0,0.000312,0.000519,0.000208,0.000623,0.000519,0.000623,0.0,0.0,0.0,0.0,0.000415,0.000727,0.00135,0.000312,0.000208,0.001973,0.0,0.0,0.000415,0.001661,0.0,0.0,0.001142,0.000208,0.000727,0.000623,0.000312,0.000519,0.000519,0.000312,0.001454,0.000415,0.0,0.0,0.000312,0.000831,0.0,0.000519,0.0,0.000312,unsucc,
妖精的魔匣,1.39624853458382,4.45252051582649,0.507620164126611,4.31418522860492,1.99648300117233,0.177022274325908,4.01172332942555,0.0,0.409144196951934,0.547479484173505,2.52872215709261,0.159437280187573,3.40797186400937,0.851113716295427,853.0,2320.0,2.719812426729191,succ,妖精的魔匣,0.076048,0.027216,0.032334,0.021616,0.015053,0.013066,0.010417,0.011019,0.017221,0.00578,0.008911,0.003974,0.006021,0.011922,0.004636,0.004456,0.009754,0.005539,0.007948,0.003312,0.004456,0.006021,0.007045,0.003974,0.003974,0.004937,0.006864,0.003071,0.001084,0.001084,0.00289,0.001987,0.000482,0.001024,0.003251,0.002408,0.004034,0.001987,0.0,0.000602,0.002047,6e-05,0.001385,0.000662,0.001144,0.0,0.000662,0.001445,0.000482,0.000241,0.000241,0.001325,0.001264,0.000903,0.000301,0.00283,0.002408,0.002529,0.001505,0.001264,0.003793,0.001024,0.000843,0.000361,0.001204,0.001445,0.001204,0.0,0.0,0.000181,0.000723,0.000241,0.000241,0.00271,0.00295,0.000843,6e-05,0.000482,0.000662,0.003131,0.001084,0.0,0.000301,0.002107,0.000482,0.000241,0.001867,0.000783,0.000301,0.000542,0.0,0.001144,0.000482,0.001505,0.000241,0.000843,0.000542,0.000903,0.000301,0.000662,0.000662,0.000662,0.001385,0.002168,0.000421,6e-05,0.0,0.000542,0.000903,0.001987,0.000361,0.000662,0.000903,0.000482,0.000903,0.001746,0.000301,0.000181,0.0,0.000361,0.000542,0.0,0.000963,0.000542,0.000361,0.000241,0.002529,0.000602,0.000181,0.000843,0.000843,0.0,0.000542,0.000241,0.0,0.000843,0.000843,0.000421,0.000783,0.000241,6e-05,0.000361,0.000542,0.000903,0.000903,6e-05,0.00012,0.000301,0.0,0.000301,0.001445,0.0,0.001144,0.000542,0.000361,0.000783,0.000181,0.000963,0.000843,0.000542,0.000301,0.002168,0.00012,0.000301,0.000361,0.001385,0.000421,0.000963,0.0,0.000843,0.000963,0.000783,0.00012,0.000181,0.000181,0.000542,0.000482,0.00012,0.000361,0.000542,0.0,0.0,0.000181,6e-05,0.000421,0.000181,0.000181,0.00012,6e-05,0.001505,0.0,0.0,0.0,6e-05,0.000482,0.000181,6e-05,0.000361,0.0,0.000361,succ,
耶洛斯纪元,1.35264483627204,5.48110831234256,0.0680100755667506,4.83123425692695,2.72544080604534,0.188916876574307,4.49370277078085,0.0251889168765743,0.433249370277078,0.884130982367758,2.46347607052896,0.153652392947103,3.70025188916876,0.869017632241813,794.0,2588.0,3.2594458438287153,unsucc,耶洛斯纪元,0.096825,0.023016000000000002,0.037642,0.029819,0.019955,0.007823,0.014512,0.006803,0.022336,0.003175,0.012472,0.002608,0.006122,0.000907,0.007029,0.004875,0.005896,0.005215,0.009524,0.006916,0.003288,0.006009,0.013605,0.005215,0.006463,0.003401,0.000113,0.002608,0.0,0.004762,0.001134,0.001474,0.003175,0.002721,0.001814,0.002268,0.002041,0.003855,0.0,0.000454,0.001927,0.00034,0.005215,0.003288,0.001474,0.0,0.001814,0.001134,0.00102,0.000794,0.001134,0.002041,0.000113,0.001814,0.000113,0.002948,0.001927,0.00034,0.001474,0.000907,0.000113,0.000454,0.001814,0.002381,0.00102,0.000454,0.00102,0.0,0.0,0.000907,0.001587,0.002608,0.000227,0.001361,0.002041,0.00068,0.001361,0.00068,0.00034,0.000567,0.001247,0.0,0.001247,0.001814,0.000907,0.0,0.001701,0.00034,0.000113,0.002041,0.0,0.000907,0.001247,0.00068,0.001361,0.000794,0.0,0.002041,0.000113,0.001361,0.001247,0.000227,0.00034,0.001474,0.000113,0.000567,0.000113,0.000567,0.000227,0.001814,0.001361,0.000794,0.000907,0.000907,0.001474,0.001701,0.000567,0.000907,0.0,0.000454,0.000227,0.0,0.001247,0.00034,0.001247,0.00068,0.000907,0.002154,0.0,0.000227,0.000454,0.0,0.00102,0.00102,0.0,0.000794,0.001474,0.002721,0.000794,0.001134,0.000567,0.000454,0.00034,0.000454,0.00102,0.000113,0.0,0.001247,0.0,0.00068,0.000454,0.0,0.000907,0.001247,0.000227,0.001134,0.000113,0.0,0.000227,0.000907,0.000113,0.000227,0.000113,0.000113,0.000227,0.000794,0.0,0.00068,0.0,0.000794,0.002381,0.000567,0.00034,0.000113,0.000454,0.000113,0.000113,0.000113,0.0,0.000454,0.0,0.0,0.000227,0.000113,0.000567,0.001134,0.000227,0.00034,0.000113,0.00102,0.000227,0.0,0.0,0.000907,0.000227,0.000227,0.000907,0.000567,0.0,0.000454,unsucc,
