小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,PU。,DEG的,DEC的,AS了,CD一,VC是,PU“,PU”,PN他,AD不,P在,AD就,M个,DT这,AD也,PU！,AD都,VE有,PN我,PN你,SP了,NN人,PN自己,AS着,PU？,CD三,PU：,AD还,VV能,CC和,DEV的,LC中,VV看,CD两,DT这个,PU…,VV会,LC上,LC里,PN这,NN余晖,VV说,VV要,VV藏,PU、,LC后,AD又,NR唐,AD但,SP的,BA把,VV让,P从,M种,VV到,AD已经,P对,SB被,NR彭怿辰,AD很,VV可以,AD才,AD再,DT那,CD九,VV来,M次,NN世界,AD不过,PN他们,VV去,VV起来,DT什么,AD却,SP啊,VV祝,AD只,VE没有,NT现在,NN表演,SP吧,NN衡逆,VV想,NN演员,JJ小,CD几,LB被,AD没,M年,NN弟子,AD还是,JJ大,VV出,VV知道,AD突然,VA好,NR李思敏,VV出来,VV宗,AD就是,AD一,P向,P因为,NN异兽,NR安泰,DT这些,AS过,VV给,LC下,DT那个,CS虽然,SP吗,AD最,VV发现,NN时候,AD怎么,AD一下,AD更,P和,VV丧尸,NT17号,VV开始,VV衡逆,VV说道,NN时间,AD而,AD没有,NR周帆,AD太,DEG之,NN和尚,CD一些,NN剧情,AD然后,PN她,AD那,VV可,LC之后,NN眼,AD这么,P给,NN身体,DEV地,NN电影,AD有些,PN你们,VV走,VV想到,VE没,BA将,LC时,AD连,M天,NR张兴平,NN手,OD第一,PN这里,VV应该,VV见,M声,SP呢,NR邱启明,NN丧尸,VV叫,M只,DT其他,VV道,MSP而,M句,P比,DT那些,NN铜,PN什么,JJ老,AD而且,NN演技,NN符箓,NN东西,NN主角,NN导演,NN角色,NN门,VV看到,PN那,AD所以,VV过来,NN身上,AD只是,NN心里,CD四,AD快,AD但是,AD一直,CS如果,CD多,AD多,MSP所,VE无,NN生命,class,
拳皇之苍炎之殇,1.91092436974789,5.70420168067226,0.591596638655462,5.4890756302521,2.82016806722689,0.178151260504201,5.09243697478991,0.0100840336134453,0.431932773109243,0.872268907563025,2.76638655462184,0.240336134453781,4.36134453781512,1.01848739495798,595.0,2196.0,3.6907563025210086,0.0,拳皇之苍炎之殇,0.092596,0.028604,0.0311,0.02822,0.015422,0.016574,0.016446,0.010367,0.010047,0.011966,0.009791,0.007103,0.003648,0.008191,0.007039,0.004607,0.004607,0.003136,0.004351,0.006207,0.004415,0.002368,0.005183,0.006207,0.003136,0.004735,0.000832,0.006463,0.002368,0.003967,0.0016,0.004159,0.003328,0.001472,0.000896,0.001856,0.002112,0.003264,0.00224,0.002304,0.002816,0.0,0.002112,0.002048,0.0,0.001152,0.00128,0.00256,0.0,0.002816,0.001472,0.000448,0.002624,0.001024,0.002176,0.001856,0.000448,0.001472,0.00032,0.0,0.003648,0.001216,0.013566,0.001152,0.00256,0.000128,0.00096,0.001024,0.000768,0.001024,0.001536,0.0016,0.000192,0.002176,0.001152,0.00032,0.0,0.000768,0.000192,0.000832,0.0,0.000576,0.0,0.002048,0.0,0.000512,0.0016,0.00064,0.001088,0.000704,0.0,0.001344,0.001344,0.000896,0.000256,0.000128,0.001216,0.00032,0.000896,0.0,0.000448,0.001408,0.000448,0.000128,0.0,0.0,0.00064,0.00064,0.000512,0.000576,0.000512,0.000128,0.001088,0.001408,6.4e-05,0.000256,0.000128,0.000896,0.002176,0.00096,0.0,0.0,6.4e-05,0.0,0.001088,0.00096,0.001088,0.000512,6.4e-05,0.000384,0.00096,0.0,6.4e-05,0.0,6.4e-05,0.000768,0.000576,0.001984,0.000448,0.000384,6.4e-05,0.000768,6.4e-05,0.00064,6.4e-05,0.000384,0.000256,0.00064,0.000128,0.000192,0.00096,0.00128,0.000256,0.000192,0.0,0.000576,0.001024,0.000576,0.000512,6.4e-05,0.000384,0.001216,0.0,0.0,0.000128,6.4e-05,6.4e-05,0.000576,0.000512,0.000512,0.000256,0.000384,0.0,0.000768,0.000256,0.000576,0.0,0.0,0.00128,0.000448,0.0,6.4e-05,0.0,0.000704,0.000512,0.000384,0.000384,6.4e-05,0.000256,0.00064,0.000192,0.000896,0.000128,6.4e-05,0.001344,0.001152,0.000384,0.001024,0.00032,0.000192,succ,
拳皇之冲破宿命,1.55913978494623,4.4426523297491,0.912186379928315,5.13799283154121,2.39068100358422,0.206093189964157,3.42652329749103,0.007168458781362,0.564516129032258,0.926523297491039,2.78853046594982,0.209677419354838,2.68817204301075,0.759856630824372,558.0,1320.0,2.3655913978494625,0.0,拳皇之冲破宿命,0.06136,0.038259,0.030072,0.026262,0.014023,0.021318,0.016374,0.006322,0.006404,0.012888,0.0107,0.012402,0.007781,0.011105,0.005917,0.006971,0.001378,0.004863,0.005026,0.002432,0.004458,0.002918,0.008754,0.003729,0.005917,0.005998,0.000567,8.1e-05,0.002675,0.000892,0.007295,0.000648,0.006971,0.00462,0.002837,0.001459,0.0,0.004701,0.001783,0.006647,0.001783,8.1e-05,0.000892,0.00227,0.0,0.000243,0.00073,0.002513,0.0,0.000162,0.001459,0.001135,0.002189,0.00154,0.001864,0.001135,0.002918,0.000486,0.000973,8.1e-05,0.00154,0.000162,0.000973,0.000892,0.00381,0.0,0.001783,0.000973,8.1e-05,0.000973,0.00154,0.00227,0.000486,0.002189,0.002837,0.000811,0.0,0.001378,0.000405,0.000486,0.0,0.000892,0.0,0.00073,0.0,0.000486,0.002351,0.000892,0.000811,0.000811,0.0,0.001378,0.000486,0.000405,0.003567,0.000567,0.000486,0.0,0.000405,0.0,0.000324,0.000324,0.000243,0.001378,0.0,0.0,0.000162,0.001297,0.000648,0.000324,0.001216,8.1e-05,0.000486,0.000243,0.000162,0.001621,0.000892,0.000324,0.000648,0.0,0.0,0.0,0.000405,0.0,0.000162,0.00073,0.001216,0.000811,0.0,0.000486,0.000162,0.0,0.000162,0.0,8.1e-05,0.001864,0.000405,0.000162,0.000243,0.002026,0.000811,0.000486,0.000162,0.005593,0.0,0.004215,0.000567,0.000648,0.000648,0.000405,0.000243,0.002837,0.00073,0.001054,0.000567,0.001135,0.00073,0.000405,0.000162,0.000486,0.000567,0.000648,0.0,0.0,0.000892,0.0,0.000486,0.000162,0.000486,0.000811,0.000486,0.000811,0.0,0.001054,8.1e-05,0.000243,0.0,0.0,0.000648,0.0,0.0,0.000162,0.000243,0.002513,8.1e-05,0.000324,0.000243,0.000162,0.001378,0.000162,0.000243,0.000162,0.000162,0.000324,0.001054,0.000162,0.000324,0.000405,0.000486,0.0,succ,
人非人转身,1.55223880597014,5.61442786069651,0.325870646766169,6.07462686567164,2.93781094527363,0.258706467661691,5.38308457711442,0.0223880597014925,0.723880597014925,0.855721393034825,2.93532338308457,0.176616915422885,4.40298507462686,1.0273631840796,804.0,2678.0,3.3308457711442787,1.0,人非人转身,0.082927,0.033021,0.029081,0.028049,0.018011,0.017636,0.012195,0.012852,0.012383,0.004972,0.007692,0.008912,0.004972,0.004972,0.009475,0.006379,0.003471,0.004128,0.004409,0.003377,0.002064,0.003096,0.006379,0.003377,0.005159,0.002251,0.001689,0.001876,0.002439,0.003096,0.001032,0.004034,0.004409,0.004597,0.001595,0.00394,0.000938,0.001876,0.003752,0.000375,0.002251,0.0,0.000844,0.001876,0.0,0.001501,0.001407,0.001126,0.0,0.001407,0.000938,0.002064,0.000563,0.002814,0.002345,0.001689,0.00075,0.002251,0.001782,0.0,0.002064,0.000844,0.00122,0.000657,0.001501,0.000188,0.00122,0.001313,0.00075,0.000844,0.001689,0.001032,0.000938,0.001032,0.001126,0.000844,0.0,0.001501,0.00122,0.002158,0.0,0.00075,0.0,0.001032,0.0,0.001501,0.00075,0.001032,0.001126,0.000563,0.0,0.000563,0.000938,0.001032,0.000281,0.000563,0.000844,0.0,0.001032,0.0,0.000844,0.002158,0.001032,9.4e-05,0.0,0.0,0.00075,0.00122,0.000188,0.00075,0.000563,0.000844,0.000281,0.000563,0.00075,9.4e-05,0.000844,0.000657,0.000375,0.000375,0.0,0.0,0.000469,0.0,0.000844,9.4e-05,0.002158,0.001126,0.0,0.000281,0.00075,0.0,0.000844,0.0,9.4e-05,0.002345,0.00075,0.000844,0.00122,0.00075,0.000657,0.000375,0.000188,9.4e-05,0.0,0.001595,0.000281,0.00394,0.000563,0.00122,0.001689,0.00075,0.000375,0.001313,0.0,0.00075,0.000188,0.000563,0.000375,0.001501,0.001407,0.000188,0.0,0.0,0.000188,0.0,0.000188,0.000469,0.000563,0.000469,0.000657,0.000281,0.0,0.00075,9.4e-05,0.000375,0.0,0.0,0.000375,0.0,0.0,0.0,0.0,0.000657,0.000657,0.001313,0.000281,0.000188,0.000844,0.000281,9.4e-05,0.000188,9.4e-05,0.000563,0.000188,9.4e-05,0.000938,0.000938,0.000469,0.0,unsucc,
人生回溯局,1.59420289855072,4.34161490683229,0.720496894409937,3.76293995859213,2.44720496894409,0.133540372670807,3.79710144927536,0.0445134575569358,0.286749482401656,0.560041407867494,1.83022774327122,0.169772256728778,3.28467908902691,0.667701863354037,966.0,2100.0,2.1739130434782608,0.0,人生回溯局,0.060729,0.03496,0.027631,0.020476,0.025653,0.014193,0.015473,0.017684,0.01495,0.004712,0.008609,0.006748,0.010529,0.008725,0.003374,0.007271,0.003432,0.00605,0.003781,0.012332,0.011401,0.006457,0.006631,0.007039,0.009249,0.010122,0.000349,0.001163,0.003723,0.001512,0.00221,0.003956,0.001222,0.002501,0.004944,0.003374,0.003607,0.002734,0.000814,0.000524,0.000989,0.0,0.003607,0.00349,0.0,0.000349,0.002385,0.00221,0.0,0.000582,0.003432,0.003141,0.001745,0.000931,0.000582,0.001512,0.001047,0.001629,0.001454,0.0,0.001163,0.000233,0.001629,0.001338,0.001338,0.0,0.001629,0.001571,5.8e-05,0.002094,0.000989,0.002385,0.000465,0.001629,0.000349,0.000407,0.0,0.000756,0.000524,0.000873,0.000116,0.002559,0.0,0.002152,0.0,0.000465,0.000349,0.000814,0.000989,5.8e-05,0.0,0.000989,0.000873,0.000465,0.000116,0.00064,0.001512,0.0,0.000465,0.0,0.000756,0.000524,0.000233,0.001629,0.0,0.0,0.000524,0.000349,0.001047,0.000291,0.00064,0.000291,0.002327,0.00064,0.000175,0.001163,0.001047,0.000524,0.000407,0.000698,0.0,0.0,0.000291,0.0,0.003607,0.000582,0.00064,0.000989,0.0,0.000814,0.000175,0.0,0.000233,0.0,0.002501,0.003141,0.000524,0.000233,0.000407,0.00064,0.001222,0.001629,0.000116,5.8e-05,5.8e-05,0.000582,0.003781,0.00064,0.00064,0.000524,0.0,0.000175,0.000291,0.00064,0.0,0.000407,0.000291,0.000756,0.000116,0.000698,0.000524,0.00128,0.0,0.0,0.000873,5.8e-05,0.000233,0.000291,0.000175,0.00128,0.000349,0.000116,0.0,0.00064,0.0,0.000233,0.0,0.0,5.8e-05,0.0,0.0,0.0,5.8e-05,0.00128,0.000465,0.000989,5.8e-05,0.000175,0.000349,0.000175,0.000756,0.000291,0.000582,0.000465,0.000756,0.000116,0.000291,5.8e-05,0.000116,0.0,succ,
忍者生涯,1.85808580858085,5.33003300330033,0.0957095709570957,4.25247524752475,2.33828382838283,0.184818481848184,4.26072607260726,0.0115511551155115,0.397689768976897,0.8003300330033,2.76897689768976,0.216171617161716,3.57920792079207,0.891089108910891,606.0,1739.0,2.8696369636963697,0.0,忍者生涯,0.07763,0.023826,0.026513,0.02418,0.015696,0.021493,0.017534,0.012161,0.012231,0.015059,0.013716,0.006929,0.006646,0.006929,0.006858,0.004808,0.012585,0.005868,0.005798,0.006363,0.004101,0.005585,0.006151,0.006222,0.004313,0.006575,0.000636,0.001697,0.003394,0.001909,0.001343,0.000424,0.00205,0.00198,0.001485,0.004596,0.002404,0.004383,0.001131,0.001838,0.003252,0.0,0.002262,0.002545,0.0,0.000354,0.000848,0.002616,0.0,0.00205,0.001202,0.001131,0.002404,0.001343,0.00304,0.00205,0.000283,0.000919,0.001626,0.0,0.002262,0.001485,0.001343,0.00205,0.001485,0.0,0.001697,0.001485,0.000354,0.001061,0.001061,0.000495,0.000283,0.002899,0.002828,0.000778,0.0,0.000848,0.000354,0.001343,0.0,0.000848,0.0,0.00198,0.0,0.000778,0.000848,0.001343,0.000566,0.000212,7.1e-05,0.000778,0.000778,0.001131,0.000495,0.000354,0.000707,0.0,0.001131,0.0,0.000707,0.001343,0.00099,7.1e-05,0.0,0.0,0.000354,0.000495,0.000919,0.000778,0.001202,0.000212,0.0,0.000424,0.000212,0.000778,0.001131,0.001343,0.001343,0.000707,0.0,0.0,0.000778,0.0,0.000141,0.001061,0.000424,0.000566,0.0,0.000707,0.000354,0.0,0.000424,0.0,7.1e-05,0.002262,0.000707,0.001485,0.000636,0.000495,0.001202,0.000848,0.000495,0.00304,0.0,0.000636,7.1e-05,0.000707,0.001202,0.000354,0.001485,0.000778,0.000707,0.001273,0.0,0.000283,7.1e-05,0.000566,7.1e-05,0.001061,0.001697,0.001485,0.0,0.0,0.000283,0.000141,0.000212,0.000283,0.000283,0.000566,0.000424,0.000424,0.0,0.001555,0.0,0.000354,0.0,0.0,7.1e-05,0.000141,0.0,0.0,0.0,0.000848,0.000495,0.0,0.000354,0.000283,0.000848,7.1e-05,0.000283,0.000566,0.000707,0.000283,0.001697,0.000495,0.000495,0.000354,0.000283,7.1e-05,succ,
荣耀美食世界,1.48047538200339,4.85568760611205,0.578947368421052,5.29711375212224,2.62988115449915,0.118845500848896,4.8981324278438,0.0254668930390492,0.356536502546689,0.709677419354838,2.14601018675721,0.196943972835314,4.23089983022071,1.16638370118845,1178.0,4140.0,3.5144312393887946,1.0,荣耀美食世界,0.10098,0.01888,0.034041,0.027462,0.014232,0.014375,0.014947,0.012086,0.012229,0.008296,0.007724,0.006651,0.005507,0.00708,0.002932,0.004076,0.017235,0.003147,0.005292,0.003933,0.005078,0.00379,0.002503,0.003576,0.005006,0.006079,0.001001,0.001001,0.002074,0.002646,0.002002,0.003218,0.003719,0.002002,0.001573,0.001931,0.000501,0.003004,0.00236,0.001573,0.002217,0.0,0.00093,0.00236,0.0,0.003647,0.001359,0.000715,0.0,0.001001,0.001788,0.000501,0.001716,0.001502,0.001073,0.002074,0.002646,0.001287,0.001788,0.0,0.00236,0.000429,0.001502,0.00093,0.000787,0.000143,0.000715,0.001073,0.001359,0.001716,0.000787,0.001216,7.2e-05,0.001073,0.00093,0.001573,0.0,0.000787,0.000215,0.001216,0.0,0.001645,0.0,0.000572,0.0,0.004291,0.00093,0.001001,0.000858,0.000358,0.0,0.000358,0.001573,0.001001,0.000858,0.000429,0.000715,0.0,0.000644,0.0,0.001645,0.000286,0.001144,0.000715,0.0,0.0,0.001216,0.00093,0.000143,0.000572,0.000286,7.2e-05,0.001359,0.001645,7.2e-05,0.000572,0.001216,0.000286,0.001502,0.000429,0.0,0.0,0.000501,0.0,0.00093,0.000501,0.00093,0.000858,0.0,0.000715,0.001573,0.0,0.000572,0.0,0.000286,0.002932,0.001216,0.000429,0.0,0.000429,0.00093,0.000644,7.2e-05,0.000286,0.0,0.000358,0.000358,0.000429,0.000572,0.000215,0.00143,0.000501,0.000286,0.000358,0.000143,0.000215,0.001287,0.000644,0.000215,0.00093,0.000143,0.000644,0.0,0.0,0.000143,0.000358,0.000572,0.000429,0.000215,0.000215,0.000215,0.000787,0.0,0.001001,0.000501,0.000143,0.0,0.0,0.000215,0.000143,0.0,0.0,0.0,0.000358,0.001073,0.000429,0.000572,7.2e-05,0.000787,7.2e-05,0.000429,0.000358,0.000787,0.000215,0.00093,0.000501,0.000143,0.000501,0.000501,0.000215,unsucc,
赛尔号精灵养成系统,1.09023485784919,3.79604449938195,0.446229913473424,3.38195302843016,1.5797280593325,0.122373300370828,3.71817058096415,0.0321384425216316,0.226205191594561,0.526576019777503,1.74412855377008,0.135970333745364,3.26946847960444,0.719406674907292,1618.0,4218.0,2.606922126081582,1.0,赛尔号精灵养成系统,0.088614,0.033587,0.018952,0.017635,0.018001,0.019684,0.012879,0.014635,0.014342,0.001829,0.010171,0.005854,0.008122,0.005561,0.003293,0.004756,0.01844,0.00483,0.005634,0.014049,0.010976,0.004683,0.001537,0.005927,0.003073,0.005781,0.000805,0.004171,0.003,0.002634,0.001903,0.001024,0.001098,0.004537,0.001024,0.002049,0.006586,0.002342,0.001244,0.001537,0.002781,0.0,0.002707,0.003293,7.3e-05,0.000878,0.000659,0.001244,0.001171,0.000659,0.002122,0.000732,0.002342,0.000805,0.001317,0.00139,0.000146,0.001683,0.002268,0.0,0.002561,0.000805,0.001024,0.000585,0.000878,0.0,0.001756,0.002488,0.000439,0.000659,0.000146,0.001683,0.000293,0.001683,0.000585,0.002927,0.0,0.00139,0.000878,0.002415,0.0,0.001976,0.0,0.002122,0.0,0.001756,0.000512,0.000878,0.001537,0.000951,0.0,0.001463,0.000805,0.000659,0.002195,0.000366,0.001171,0.0,0.000659,0.0,0.000878,0.000732,0.000732,0.000659,0.0,0.0,7.3e-05,0.000439,0.00139,0.000512,0.000293,0.000585,0.001171,0.002415,7.3e-05,0.001098,0.001829,0.000732,0.000512,0.001463,0.0,0.0,0.000293,0.0,0.001024,0.000659,0.000512,0.00139,0.0,0.000512,0.000366,0.0,0.000146,0.0,0.000439,0.000732,0.000805,0.000805,0.000659,0.000439,0.001098,0.000732,0.000293,0.002634,0.0,0.000366,0.00022,0.000585,0.000732,0.000878,0.000732,0.000366,0.000732,0.000805,7.3e-05,0.000512,7.3e-05,0.000146,0.000732,0.00022,0.001317,0.000878,0.0,0.0,0.000439,0.001463,7.3e-05,0.000659,0.00022,0.00022,0.000659,0.000146,0.0,0.001244,0.000146,0.000439,0.0,0.0,0.000146,0.0,0.0,0.0,0.000293,0.00139,0.000366,0.000512,0.000951,0.000366,0.000366,0.000146,7.3e-05,0.000366,0.000659,0.000585,0.000585,0.000512,0.000439,0.0,0.0,0.0,unsucc,
闪电侠之闪电骑士,1.5353218210361,4.56043956043956,0.527472527472527,4.01412872841444,2.0298273155416,0.19309262166405,3.88540031397174,0.0188383045525902,0.329670329670329,0.792778649921507,2.04709576138147,0.182103610675039,3.30612244897959,0.819466248037676,637.0,1714.0,2.6907378335949765,0.0,闪电侠之闪电骑士,0.082955,0.042025,0.026765,0.023713,0.015965,0.018861,0.0144,0.012208,0.012208,0.015574,0.010095,0.008061,0.008061,0.0072,0.005087,0.006496,0.00227,0.004617,0.005009,0.0072,0.006496,0.005478,0.004461,0.005635,0.004226,0.005791,0.000548,0.001017,0.002504,0.001409,0.003209,0.00313,0.000939,0.004539,0.002583,0.0018,0.004226,0.003835,0.002035,0.002348,0.003756,0.0,0.003365,0.001956,0.0,0.000313,0.001017,0.001252,0.0,0.000704,0.00227,0.002348,0.002974,0.001096,0.002817,0.001722,0.002661,0.00133,0.002035,0.0,0.003052,0.000313,0.001017,0.000626,0.00227,0.0,0.000861,0.000939,0.000235,0.00047,0.001174,0.001565,0.000235,0.001487,0.000861,0.000783,0.0,0.001096,0.001096,0.001643,0.0,0.001565,0.0,0.00133,0.0,0.000313,0.001643,0.001096,0.00133,0.000939,0.0,0.001017,0.001878,0.001252,0.001956,0.001174,0.001174,0.0,0.000939,0.0,0.000861,0.000861,0.000626,0.00133,0.000157,0.0,0.000157,0.000626,0.000626,0.000313,0.000626,0.000704,0.000391,0.000391,7.8e-05,0.0018,0.00133,0.000861,0.001409,0.000861,0.0,0.0,0.000157,0.0,0.000626,0.001643,0.001017,0.001252,0.000235,0.002113,0.000157,0.0,0.000783,7.8e-05,0.000783,0.00133,0.000704,0.000313,0.000548,0.000391,0.001096,0.000704,0.001878,0.0,0.000313,0.000939,0.000704,0.000626,0.000391,0.001096,7.8e-05,0.000157,0.00047,0.000704,0.0,0.000704,0.000939,0.001017,7.8e-05,0.000704,0.000313,0.000235,0.0,0.0,0.000313,0.000235,0.000548,7.8e-05,7.8e-05,0.000313,0.000548,0.000391,0.0,0.001643,7.8e-05,0.000313,0.0,0.0,0.000313,7.8e-05,0.0,0.000157,0.000157,0.00047,0.000861,0.000157,0.000235,0.000548,0.001096,7.8e-05,0.000157,0.000235,0.000704,0.000548,0.000157,0.000313,0.000626,0.000157,0.000157,7.8e-05,succ,
神盾局的新晋职员,1.45258620689655,4.33189655172413,0.333333333333333,4.68247126436781,2.10919540229885,0.208333333333333,4.8433908045977,0.0445402298850574,0.432471264367816,0.948275862068965,2.00718390804597,0.208333333333333,4.31321839080459,0.830459770114942,696.0,2434.0,3.4971264367816093,0.0,神盾局的新晋职员,0.110596,0.023046,0.027219,0.017483,0.015695,0.016291,0.015497,0.014437,0.014106,0.010464,0.008146,0.006424,0.003444,0.009669,0.003576,0.00351,0.016556,0.00351,0.004437,0.007483,0.006225,0.005166,0.002583,0.004768,0.003444,0.006887,0.000728,0.000265,0.001854,0.000927,0.001987,0.003841,0.003377,0.003245,0.002119,0.003576,0.004371,0.002715,0.003179,0.000662,0.001788,0.0,0.002053,0.001457,0.0,0.000662,0.000132,0.001192,0.0,0.000331,0.002517,0.000265,0.001523,0.000795,0.001325,0.001258,0.000331,0.000993,0.001457,0.0,0.002715,0.000728,0.001391,0.000993,0.000927,0.0,0.001656,0.001722,0.000331,0.002318,0.001523,0.000927,0.000132,0.00106,0.00053,0.00053,0.0,0.000596,0.000132,0.002384,0.000132,0.000993,0.0,0.000861,0.0,0.000331,0.001192,0.000927,0.000199,0.000596,0.002384,0.000199,0.002715,0.000728,6.6e-05,0.000265,0.001325,6.6e-05,0.000662,0.000331,0.00053,0.00053,0.000199,0.000795,0.0,0.0,0.00053,0.000397,0.000596,0.000464,0.000265,0.000861,0.001987,0.000728,6.6e-05,0.001258,6.6e-05,0.00053,0.000397,0.001325,0.0,0.0,0.000199,0.0,0.000795,0.00053,0.003775,0.000199,0.0,0.000795,0.000596,0.0,0.000596,6.6e-05,0.00106,0.001391,0.000331,0.000728,0.001523,0.000397,0.00106,0.00106,0.000265,0.0,6.6e-05,0.000596,0.001192,0.000662,0.000132,0.000132,0.001656,0.0,0.000265,0.000728,0.0,0.000795,6.6e-05,0.001523,6.6e-05,0.000265,0.000464,0.001788,0.0,0.0,0.000464,0.000331,0.000397,0.000397,0.000397,0.000265,0.000397,6.6e-05,0.0,0.000861,6.6e-05,0.000397,0.000132,0.0,0.000331,0.0,0.0,0.0,0.0,0.000662,0.00053,0.000662,0.000596,0.000132,0.000265,0.000132,0.000132,6.6e-05,0.000331,0.000265,0.000861,0.000199,0.000199,0.000331,0.000397,6.6e-05,succ,
神级剑魂系统,1.09615384615384,4.75801282051282,0.53525641025641,4.92788461538461,2.47916666666666,0.184294871794871,4.37660256410256,0.00961538461538461,0.496794871794871,0.97275641025641,2.80448717948717,0.205128205128205,3.78365384615384,0.926282051282051,624.0,2025.0,3.2451923076923075,0.0,神级剑魂系统,0.093017,0.032129,0.030616,0.023254,0.019126,0.022222,0.016581,0.007774,0.007637,0.005504,0.007293,0.007774,0.008531,0.007293,0.007637,0.00633,0.00688,0.006674,0.003302,0.001445,0.00117,0.003853,0.004472,0.001789,0.002752,0.003784,0.000344,0.002752,0.002821,0.003302,0.002683,0.003646,0.003853,0.001926,0.001651,0.002752,0.005504,0.002133,0.002614,0.000688,0.003027,6.9e-05,0.001032,0.001514,6.9e-05,0.000619,0.000344,0.001307,0.0,0.00289,0.002339,0.000482,0.00117,0.000688,0.001926,0.001858,0.000206,0.001582,0.000826,0.0,0.002133,0.00117,0.000963,0.00117,0.001101,0.000138,0.00055,0.002683,0.001445,0.000894,0.000344,0.001101,0.000275,0.001789,0.002339,0.000413,6.9e-05,0.001376,0.000688,0.00117,0.0,0.001238,0.0,0.00055,0.0,0.000138,0.001582,0.000688,0.001789,0.000275,6.9e-05,0.001307,0.001238,0.001445,0.000138,0.001032,0.000275,0.0,0.000894,0.0,0.00117,0.001651,0.000826,0.001101,0.0,0.0,0.000688,0.000757,0.000138,0.000619,0.000344,0.001307,0.001445,0.001307,6.9e-05,0.001995,0.000894,0.001651,0.001032,0.000826,0.0,0.0,0.000206,0.0,0.000482,0.001032,0.003165,0.000757,0.0,0.001445,0.002546,0.0,0.000482,0.0,0.001445,0.000206,0.00055,0.00117,0.00289,0.000413,0.000482,0.000413,0.000138,0.0,0.0,0.000619,0.000688,0.000482,0.00055,0.000688,0.000963,0.000757,0.000413,0.001101,0.0,0.000413,0.001376,0.00172,0.000619,0.000138,0.000894,0.000275,0.0,0.0,0.000344,0.001238,0.000482,6.9e-05,0.000757,0.000619,0.001032,0.000344,0.0,0.000688,6.9e-05,0.000482,0.0,0.0,0.000413,0.000138,0.0,6.9e-05,0.0,0.001307,0.000482,0.000688,0.000344,0.000138,0.001376,6.9e-05,6.9e-05,0.000275,0.000894,0.000344,0.000757,0.000344,0.000138,0.000757,0.000344,0.0,succ,
神奇宝贝之ZERO,1.28229166666666,3.67708333333333,0.610416666666666,3.16979166666666,1.49791666666666,0.121875,3.87708333333333,0.0166666666666666,0.280208333333333,0.516666666666666,1.68854166666666,0.122916666666666,3.24791666666666,0.589583333333333,1920.0,4574.0,2.3822916666666667,1.0,神奇宝贝之ZERO,0.080294,0.04363,0.022543,0.018427,0.015767,0.014501,0.013614,0.023999,0.023873,0.017477,0.011588,0.007282,0.004686,0.008042,0.004116,0.004433,0.005636,0.005256,0.004243,0.006206,0.007852,0.004243,0.006776,0.002406,0.00209,0.011208,0.002533,0.003546,0.00228,0.00228,0.00152,0.001456,0.001773,0.00247,0.00266,0.002026,0.00266,0.00228,0.00171,0.001203,0.003103,0.0,0.005826,0.003989,0.0,0.00019,0.000887,0.001266,0.0,0.001963,0.001836,0.003356,0.001836,0.0019,0.001393,0.00114,0.000127,0.001013,0.002153,0.0,0.004306,0.000443,0.001076,0.001456,0.001773,0.0,0.002533,0.002786,0.0,0.00152,0.002596,0.00247,0.000127,0.001203,0.000633,0.00209,0.0,0.00095,0.00057,0.001203,0.0,0.001963,0.0,0.002153,6.3e-05,0.000823,0.001646,0.001013,0.0019,0.000253,0.0,0.001266,0.001836,0.000317,0.000127,0.00038,0.001266,0.0,0.000317,0.0,0.000507,0.00095,0.007472,0.001583,0.0,0.0,0.00019,0.00076,0.000633,0.000507,0.001773,0.00133,0.001773,0.001076,0.000127,0.002976,0.00057,0.000633,0.000443,0.000887,0.0,0.0,6.3e-05,0.0,0.00095,0.000887,0.00057,0.001076,0.0,0.001076,0.0,0.0,0.000317,0.0,0.00114,0.002153,0.00076,0.000443,0.00038,0.000127,0.001013,0.00019,0.00019,0.000887,0.0,0.000317,0.001076,0.00076,0.000253,0.00057,0.000507,0.000633,0.000443,0.00076,6.3e-05,0.00076,0.001393,0.00019,6.3e-05,0.000253,6.3e-05,0.000507,0.0,0.0,0.002216,0.000317,0.000253,0.000317,0.00038,0.000633,0.000633,0.000507,0.0,0.001836,0.0,0.00057,0.0,0.0,6.3e-05,0.0,0.0,6.3e-05,6.3e-05,0.001456,0.00057,0.00152,0.00019,0.00019,0.000633,6.3e-05,0.000697,0.00038,0.000823,0.000697,6.3e-05,0.000317,0.000443,0.000253,6.3e-05,0.000127,unsucc,
