小说名,r,v,nh,n,u,nt,p,e,nd,m,d,i,wp,a,句子数,停顿数,句子破碎度,Success,小说名,PU，,PU。,DEG的,DEC的,CD一,AS了,VC是,PN他,PU“,PU”,AD不,PU！,AD就,PN你,AD也,M个,DT这,P在,PU？,PN自己,PN我,VE有,NN人,SP了,AD都,AS着,VV能,VV要,PU：,AD还,NN剑,VV说,VV修,VV会,PN这,VV看,CD两,DT那,DEV的,PU…,LC里,AD却,VV让,AD但,VV到,AD又,VV知道,VV去,SP的,JJ小,VV来,AD再,NR杨越,LC上,VV想,AD没,AD已经,VE没有,CD三,PN他们,CD几,DEV地,M次,NR刘信,DT这个,BA把,NN时候,M名,AD很,AD一,AD便,AD只,AD那,LC中,DT什么,NT现在,M年,SB被,AD才,NN剑如蛟,P从,JJ老,VV可,NR秦,PN她,NN家,P跟,P对,DER得,JJ大,M种,AD不过,SP啊,CC和,AD只是,CS虽然,AD已,VV出来,NR武,AD而,VV可以,BA将,DEG之,VA好,PU、,M层,AS过,AD连,NR凌仙,LB被,AD这么,VV说道,AD就是,M天,NN精神,SP吧,NR赵,NN手,VV出,VV起来,LC后,PN什么,NN事情,AD怎么,P比,VV得,AD更,AD最,VV想到,AD如,NN力,LC之后,AD太,VV发现,AD正,VV道,VV给,AD没有,SP呢,PN我们,AD还是,PN那,CD四,VV见,NN钱,NN家族,PU*,NN乞丐,NR剑如蛟,NN老头,NN少年,NN心里,AD十分,NN事,NR李昊,PN对方,CD十,SP吗,NN新兵,NN时间,AD一下,NR德,MSP所,VE没,NR崔破,VV看到,VV敢,P因为,M股,VV跑,VV走,DT这些,OD第一,AD自然,PN谁,AD竟然,NR王强,NN精兵,NN脸上,PN你们,NN傻子,AD那么,M声,VA大,AD如此,NN儿子,VV能够,PN这里,M条,VV笑,NN眼,VV做,M岁,NN魔法师,NN刺客,NN官兵,AD有些,VV觉得,DT每,DT那些,class,
穿入水浒传,2.11266511266511,5.66045066045066,0.627039627039627,5.16083916083916,2.97202797202797,0.267288267288267,5.51825951825951,0.0388500388500388,0.51048951048951,0.832167832167832,2.94094794094794,0.428127428127428,4.61616161616161,0.958041958041958,2574.0,9344.0,3.63014763014763,1.0,穿入水浒传,0.094705,0.030645,0.029275,0.02493,0.014841,0.01939,0.014491,0.010439,0.013558,0.013413,0.010905,0.004082,0.007435,0.006881,0.006123,0.007289,0.004257,0.008806,0.002916,0.004753,0.017057,0.003353,0.003616,0.00414,0.005365,0.003674,0.002041,0.001808,0.002712,0.00417,0.0,0.004286,0.000117,0.001487,0.001604,0.002478,0.00137,0.001429,0.001633,0.003674,0.002216,0.001195,0.002391,0.000525,0.001895,0.002449,0.000262,0.001691,0.001575,0.000991,0.002391,0.000758,0.0,0.001254,0.001341,0.000962,0.00035,0.000525,0.000641,0.000991,0.001225,0.003907,0.00105,5.8e-05,0.002041,0.001166,0.002158,0.000117,0.002187,0.001254,0.000787,0.001079,0.000641,0.001254,0.001137,0.001458,0.001604,0.000875,0.002478,0.0,0.003062,0.000875,0.000554,0.0,0.001808,0.001195,0.001458,0.000612,0.000408,0.001662,0.000671,0.000787,0.001545,0.001808,0.000525,0.000117,0.00035,0.000437,0.0,0.0007,0.000554,5.8e-05,0.000292,0.001254,0.00105,0.000175,0.001225,0.000292,0.0,0.000816,0.001516,0.0007,0.001108,0.000262,0.000146,0.000933,0.000525,0.000875,0.000583,0.000962,0.00207,0.000262,0.001108,0.001633,0.000262,0.000175,0.000612,0.000583,0.000641,0.000467,0.000117,0.000175,0.001079,5.8e-05,0.0007,0.001283,0.000408,0.000729,0.002129,0.002595,0.000933,0.001079,0.000612,0.00035,0.000612,5.8e-05,0.0,0.0,0.0,0.0,0.000117,0.000146,0.000292,0.001108,0.000117,0.000146,0.000408,0.000641,0.0,0.001254,0.000991,5.8e-05,0.000525,0.000525,0.0,0.001137,0.000321,0.000204,0.0,0.0,0.000175,0.000408,0.000233,0.0,0.000496,2.9e-05,0.0,0.0,0.000146,0.001195,0.0,0.000525,0.0007,0.000467,0.000467,0.000117,8.7e-05,0.000641,0.00035,0.000321,0.00035,0.0007,0.00035,0.0,0.0,0.0,0.000525,0.000525,0.000233,0.000262,unsucc,
穿越之纵横大唐,1.97757847533632,5.64125560538116,0.645739910313901,4.59192825112107,1.93273542600896,0.246636771300448,4.5829596412556,0.134529147982062,0.255605381165919,1.04932735426008,1.97309417040358,0.242152466367713,3.8744394618834,0.95067264573991,446.0,1104.0,2.475336322869955,1.0,穿越之纵横大唐,0.062391,0.037086,0.021815,0.022033,0.011344,0.021379,0.014616,0.011998,0.013743,0.013962,0.006981,0.005236,0.010035,0.011344,0.005454,0.005454,0.002836,0.008508,0.006545,0.005017,0.010253,0.00349,0.004363,0.001963,0.004799,0.002836,0.001309,0.001745,0.00349,0.001963,0.000436,0.005017,0.0,0.001527,0.001963,0.003709,0.000218,0.000654,0.002182,0.00349,0.0,0.000436,0.000218,0.000873,0.001745,0.000873,0.002182,0.002618,0.001091,0.000436,0.001745,0.000873,0.0,0.001091,0.003054,0.000654,0.001309,0.000436,0.000654,0.002618,0.001091,0.002182,0.000436,0.0,0.000654,0.000436,0.001091,0.0,0.002182,0.001745,0.0,0.000218,0.001091,0.001745,0.001527,0.002182,0.000873,0.000873,0.001091,0.000436,0.000654,0.000218,0.0,0.0,0.002182,0.000654,0.000873,0.002618,0.000218,0.001309,0.002182,0.001309,0.000436,0.001745,0.000218,0.000436,0.001745,0.001091,0.0,0.0,0.000218,0.000218,0.0,0.001309,0.005454,0.0,0.000654,0.000218,0.0,0.000654,0.001091,0.005017,0.000218,0.001745,0.000218,0.001745,0.0,0.001091,0.001091,0.000218,0.000218,0.001527,0.000436,0.000218,0.001091,0.000218,0.001527,0.003272,0.003054,0.0,0.0,0.000218,0.000218,0.000873,0.000436,0.0,0.000873,0.000654,0.001527,0.000873,0.001309,0.000218,0.0,0.001091,0.000218,0.000654,0.0,0.0,0.0,0.0,0.0,0.000654,0.001309,0.002182,0.000436,0.0,0.0,0.001091,0.0,0.002618,0.000873,0.0,0.000436,0.000436,0.0,0.000436,0.000218,0.0024,0.000218,0.0,0.001309,0.002836,0.000654,0.0,0.000218,0.000218,0.0,0.0,0.000218,0.001091,0.0,0.000218,0.000218,0.000218,0.0,0.0,0.000218,0.000218,0.000436,0.001745,0.000873,0.001091,0.000218,0.0,0.0,0.0,0.0,0.0,0.001309,0.000654,unsucc,
传奇纨绔少爷,1.56889352818371,4.40187891440501,0.524008350730689,4.15762004175365,2.04906054279749,0.17223382045929,4.40605427974947,0.0375782881002087,0.312108559498956,0.621085594989561,2.07620041753653,0.223382045929018,3.87995824634655,0.87160751565762,958.0,2864.0,2.989561586638831,0.0,传奇纨绔少爷,0.094806,0.035044,0.022215,0.019191,0.016479,0.01674,0.017678,0.01335,0.017,0.01627,0.011368,0.005319,0.005319,0.008761,0.003598,0.007249,0.006936,0.005476,0.008605,0.003442,0.006675,0.004746,0.004015,0.004954,0.004224,0.004433,0.002034,0.001982,0.00266,0.003181,0.0,0.003598,5.2e-05,0.001669,0.00292,0.002138,0.001877,0.001512,0.002764,0.004068,0.001356,0.001252,0.000887,0.000521,0.001199,0.00146,5.2e-05,0.001252,0.002972,0.005319,0.001512,0.001408,0.000261,0.001564,0.001825,0.001721,0.000521,0.000678,0.000782,0.000313,0.001356,0.000313,0.000782,0.000104,0.002555,0.000574,0.000469,0.0,0.001721,0.000887,0.000991,0.001095,0.000521,0.002451,0.001825,0.001199,0.000834,0.000939,0.000782,0.0,0.001252,0.000209,0.001356,0.0,0.002816,0.001252,0.001199,0.001408,0.00146,0.00073,0.001147,0.000417,0.000887,0.001773,0.000521,0.000261,0.000521,0.000469,0.0,0.000782,0.000887,0.001147,0.000417,0.001512,0.000574,5.2e-05,0.000887,0.000417,0.0,0.000782,0.001304,0.002399,0.000991,0.000939,5.2e-05,0.00146,0.0,0.000887,0.000469,0.000209,0.000887,0.001199,0.000313,0.001356,0.000626,0.000626,0.000782,0.000626,0.000417,5.2e-05,5.2e-05,0.000469,0.00073,0.000156,0.000417,0.000939,0.000417,0.000521,0.001564,0.000417,0.000782,0.001095,0.000469,0.000887,0.000313,0.001252,0.000261,0.0,0.0,0.000104,0.0,0.000104,5.2e-05,0.001095,5.2e-05,0.000678,0.000104,0.001095,0.0,0.000678,0.000887,0.0,5.2e-05,0.000782,0.0,0.000521,0.000939,0.000887,0.000104,5.2e-05,0.000834,0.000209,0.000156,0.000313,0.001043,0.000104,0.0,0.0,0.000365,0.000261,0.0,0.000156,0.000939,0.000678,5.2e-05,0.000156,0.000104,0.000521,0.000521,0.000834,0.000574,0.000991,0.000521,0.0,0.0,5.2e-05,0.000626,5.2e-05,0.000678,0.000313,succ,
从商贾走向文娱,1.75417298937784,5.67374810318664,0.386949924127465,5.73444613050075,3.04248861911987,0.308042488619119,5.14871016691957,0.00910470409711684,0.499241274658573,0.874051593323217,2.89074355083459,0.24886191198786,4.25948406676783,1.17450682852807,1318.0,4390.0,3.330804248861912,1.0,从商贾走向文娱,0.081692,0.032574,0.029826,0.026506,0.013854,0.018434,0.0154,0.012136,0.009847,0.009904,0.008702,0.001488,0.005439,0.003149,0.004752,0.005496,0.004694,0.007442,0.003721,0.003664,0.004752,0.004351,0.003664,0.004408,0.003149,0.00727,0.001259,0.002004,0.003664,0.002977,0.0,0.003149,0.0,0.002061,0.003721,0.001889,0.002004,0.00103,0.001374,0.003492,0.001374,0.001603,0.002519,0.002004,0.001889,0.00166,0.000229,0.001259,0.002462,0.002347,0.001202,0.001259,0.0,0.002175,0.001317,0.001488,0.001374,0.000286,0.001202,0.001374,0.001259,0.001717,0.00063,5.7e-05,0.002862,0.000801,0.001946,5.7e-05,0.002748,0.000687,0.00229,0.000572,0.000572,0.001946,0.001317,0.000916,0.002347,0.001488,0.001202,0.0,0.00103,0.000172,0.000458,5.7e-05,0.002633,0.000401,0.000687,0.000744,0.000515,0.001488,0.001088,0.000458,0.00063,0.001374,0.000343,0.00103,0.001374,0.000401,5.7e-05,0.000859,0.000458,0.002576,0.001374,0.000801,0.000859,0.0,0.000458,0.000572,0.0,0.000859,5.7e-05,0.000744,0.00166,0.000229,0.000401,0.000859,0.0,0.000515,0.000572,0.000343,0.002175,0.000859,0.000286,5.7e-05,0.000572,0.000458,0.000401,0.000515,0.000515,0.000114,5.7e-05,0.000401,0.000687,5.7e-05,0.000973,0.000458,0.000343,0.001488,0.001202,0.001603,0.001145,0.000801,0.000229,0.00063,0.000229,5.7e-05,0.000114,0.0,0.0,0.0,0.000172,0.000114,0.000687,0.00103,0.0,5.7e-05,0.000172,0.000229,0.0,0.000229,0.000687,0.0,0.000916,0.000286,0.0,0.000515,0.000458,5.7e-05,0.000172,0.000229,0.000286,0.00103,0.000916,5.7e-05,0.000286,0.000401,0.0,0.0,0.000172,0.00103,0.0,0.000401,0.000458,0.000515,0.000114,5.7e-05,0.000572,0.000286,0.000172,5.7e-05,0.000286,0.001088,0.00166,0.0,0.0,5.7e-05,0.001546,0.000973,0.0,0.000801,unsucc,
大明唐寅,1.43044619422572,5.09842519685039,0.515748031496063,5.04593175853018,2.19947506561679,0.262467191601049,4.28215223097112,0.0209973753280839,0.262467191601049,0.779527559055118,2.64041994750656,0.295275590551181,3.76509186351706,1.04199475065616,1524.0,4806.0,3.1535433070866143,1.0,大明唐寅,0.085618,0.028465,0.021488,0.016946,0.014842,0.0139,0.027967,0.009525,0.011298,0.01091,0.010744,0.010688,0.002991,0.003378,0.011298,0.003766,0.010135,0.005704,0.002215,0.002824,0.002991,0.004375,0.006424,0.004486,0.003434,0.003323,0.003544,0.00216,0.002991,0.001994,0.0,0.003766,0.0,0.002215,0.002271,0.003932,0.001828,0.001661,0.001385,0.000997,0.000554,0.002991,0.001551,0.001163,0.001163,0.001108,0.000997,0.000498,0.001218,0.002049,0.001385,0.001274,0.000111,0.001385,0.000886,0.001163,0.00072,0.000332,0.002049,0.000554,0.003766,0.001551,0.000997,0.0,0.00072,0.000775,0.000332,0.001163,0.001551,0.001661,0.003046,0.000997,0.000775,0.002492,0.000775,0.000886,0.001495,0.000388,0.000665,0.0,0.000941,0.000498,0.00216,0.000166,0.000831,0.000277,0.000388,0.002049,0.000831,0.00144,0.001218,0.002935,0.004209,0.000831,0.000886,0.000388,0.00072,0.000609,0.0,0.00144,0.000997,0.000665,0.001606,0.001329,0.001828,5.5e-05,0.000886,0.000443,0.0,0.000609,0.000609,0.000886,0.000609,5.5e-05,0.0,0.00072,5.5e-05,0.000609,0.000609,0.000388,5.5e-05,0.000554,5.5e-05,0.000332,0.000609,0.000222,0.001772,0.000554,0.00072,0.000222,0.000111,0.000609,0.00072,0.000166,0.000886,0.000997,0.000498,0.000609,0.001108,0.000665,0.000886,0.000886,0.000277,0.001938,0.000277,0.000277,0.000222,0.0,0.0,5.5e-05,0.000997,0.000277,0.000222,0.000332,0.000166,0.0,0.000498,0.000941,5.5e-05,0.000166,0.000388,0.0,0.000775,0.000332,0.0,0.000388,0.000941,0.000111,0.000554,0.000111,0.000388,0.000388,0.000665,0.00072,0.00072,0.000609,0.0,0.0,0.000498,0.000554,0.0,0.000443,0.00072,0.000277,0.000222,0.0,0.000111,0.000277,0.000166,0.00072,0.000554,0.000498,0.000498,0.0,0.0,0.000111,0.000886,5.5e-05,0.000222,0.000222,unsucc,
大明娱乐指南,1.75728155339805,6.43527508090614,1.01132686084142,6.99029126213592,2.4757281553398,0.315533980582524,6.02912621359223,0.0210355987055016,0.561488673139158,0.962783171521035,3.6084142394822,0.296116504854368,5.04045307443365,1.06148867313915,1236.0,5090.0,4.118122977346278,1.0,大明娱乐指南,0.097598,0.020027,0.022294,0.022942,0.01112,0.007611,0.020243,0.009879,0.012901,0.013009,0.012362,0.007395,0.009393,0.003725,0.006586,0.007233,0.005074,0.007665,0.0061,5.4e-05,0.003563,0.005614,0.007233,0.003671,0.004157,0.003131,0.002159,0.003725,0.003023,0.003995,0.000378,0.002537,5.4e-05,0.002753,0.002051,0.001188,0.009231,0.003455,0.001835,0.000648,0.002807,0.003347,0.002429,0.001565,0.00081,0.001781,0.000432,0.002537,0.001457,0.00081,0.002537,0.001619,0.0,0.002051,0.001404,0.001188,0.000162,0.00054,0.002267,0.00081,0.000918,0.00054,0.000594,0.0,0.002537,0.000432,5.4e-05,0.000162,0.001619,0.001619,0.000108,0.000756,0.001404,0.002105,0.000864,0.000486,0.000972,0.000972,0.001997,0.000378,0.001727,0.000216,0.001943,0.0,0.000108,0.000648,0.002591,0.001619,0.000486,0.000864,0.001565,0.000594,0.001835,0.000918,0.000756,0.000162,0.000162,0.000702,5.4e-05,0.001565,0.00054,0.001997,0.000432,0.000648,0.002429,0.000432,0.00108,0.000702,0.0,0.000864,5.4e-05,5.4e-05,0.001781,0.000432,0.000162,0.00054,0.0,0.00054,0.000702,0.000486,0.000648,0.000324,0.000486,0.000108,0.000324,0.000432,0.00081,0.000864,0.000378,0.000162,0.000108,0.002105,0.00081,5.4e-05,0.00081,0.00054,0.001404,0.001188,0.000756,0.000594,0.000918,0.001457,0.000162,0.000864,0.000108,0.000648,0.000972,0.0,0.0,0.0,0.000162,0.000216,0.0,0.000486,0.0,0.0,0.00027,0.0,0.0,5.4e-05,5.4e-05,5.4e-05,0.000702,0.00054,0.0,0.000324,0.000594,0.001242,0.000162,0.000216,0.000648,0.000702,0.00027,5.4e-05,0.000486,0.000108,5.4e-05,0.0,0.000162,0.000864,5.4e-05,0.000432,0.000378,0.00081,0.000162,0.000216,0.000702,0.000324,0.00081,0.000162,0.00054,0.000594,0.00054,0.0,0.0,5.4e-05,0.000594,0.000216,0.000108,0.000972,unsucc,
大唐刀师,1.34506089309878,4.26116373477672,0.705006765899864,4.04059539918809,2.07307171853856,0.108254397834912,3.93369418132611,0.0148849797023004,0.299052774018944,0.55615696887686,1.91204330175913,0.120433017591339,3.4127198917456,0.763193504736129,1478.0,3884.0,2.6278755074424898,1.0,大唐刀师,0.080865,0.037625,0.023375,0.020637,0.014109,0.014811,0.012916,0.012284,0.018672,0.018672,0.011231,0.009196,0.008353,0.008143,0.004142,0.009196,0.002738,0.006107,0.005405,0.003861,0.007511,0.005124,0.004703,0.006388,0.008353,0.005616,0.002597,0.004563,0.002597,0.002738,0.000281,0.004492,0.0,0.002597,0.002457,0.003089,0.00344,0.000702,0.000351,0.00351,0.002457,0.000421,0.001474,0.002667,0.000842,0.001614,0.002176,0.001965,0.002597,0.002667,0.002176,0.000421,0.0,0.001685,0.002246,0.000772,0.002387,0.000211,0.000702,0.000983,0.000913,0.005194,0.000211,0.000281,0.002106,0.002738,7e-05,0.00014,0.00358,0.000562,0.000281,0.001264,0.000351,0.000491,0.001334,0.001053,0.000351,0.001404,0.001965,0.000281,0.001685,0.0,0.000421,0.0,0.004703,0.000702,0.00014,0.001755,0.001685,0.000632,0.000491,0.000772,0.001123,0.002036,0.000351,7e-05,0.0,0.000632,0.0,0.000211,0.000421,0.0,0.00014,0.001544,0.000842,7e-05,0.00014,0.000211,0.0,0.001334,0.001264,0.004492,0.000913,0.000351,0.0,0.001474,0.0,0.002246,0.000632,0.00014,0.000281,0.000702,0.000491,0.000842,0.000632,7e-05,0.000281,0.000702,0.00014,7e-05,0.0,0.000211,0.000913,0.00014,0.00014,0.0,0.000702,0.000772,0.001544,0.002597,0.000632,0.000211,0.000491,0.000281,0.000211,0.000702,0.00014,0.00014,0.0,0.0,0.000421,0.000211,0.000491,0.000491,0.00014,7e-05,0.000211,0.001334,0.0,7e-05,0.000562,0.0,0.0,0.000211,0.0,0.000983,0.000562,0.001685,0.0,0.000562,0.001053,0.001123,0.000562,0.000351,0.000281,7e-05,0.000211,0.0,0.00014,0.001404,0.0,0.000351,0.000491,0.000351,7e-05,0.00014,0.000211,0.000281,0.00014,0.000211,0.000702,0.002036,0.000281,0.002597,0.001264,0.0,0.000913,0.000842,0.000702,0.000211,unsucc,
大唐之猪倌小子,0.952875952875952,2.64310464310464,0.137907137907137,2.45876645876645,1.23284823284823,0.0706860706860706,3.14553014553014,0.02009702009702,0.237699237699237,0.456687456687456,1.04504504504504,0.11088011088011,2.75744975744975,0.452529452529452,2886.0,6350.0,2.2002772002772004,1.0,大唐之猪倌小子,0.095165,0.057608,0.021462,0.013611,0.017056,0.01412,0.010166,0.025415,0.021744,0.021744,0.00898,0.014797,0.004066,0.007737,0.003784,0.008811,0.003332,0.008528,0.008585,0.001694,0.007399,0.005874,0.007737,0.004292,0.004462,0.008246,0.000904,0.002259,0.000282,0.002824,0.000678,0.002654,0.0,0.00113,0.001581,0.00288,0.003106,0.001638,0.000508,0.000113,0.001977,0.000226,0.001412,0.000395,0.001186,0.002429,0.000226,0.002316,0.001299,0.000678,0.002033,0.001299,0.0,0.003106,0.002316,0.001299,0.000395,0.000395,0.000565,0.002203,0.001638,0.006608,0.000282,0.0,0.001694,0.00113,0.001186,0.0,0.001581,0.000508,0.000113,0.000339,0.001186,0.001073,0.000791,0.001186,0.000452,0.00096,0.000508,0.000678,0.001977,0.000508,0.001186,0.0,0.000113,0.000791,0.000282,0.001468,0.001355,0.00113,0.000452,0.000452,0.003276,0.001355,0.000339,0.000113,0.001243,0.000395,0.0,0.000113,0.000847,0.00113,0.000508,0.000791,0.002372,0.0,0.000678,0.000226,0.0,0.00113,0.000904,0.001694,0.000904,0.000508,5.6e-05,0.001017,0.0,0.001073,0.000621,0.000339,0.000339,0.001073,0.000282,0.001017,0.000452,0.000847,0.000169,0.000226,0.000339,5.6e-05,0.0,0.000113,0.000226,0.000282,0.000282,0.001073,0.000508,0.000734,0.000734,0.002372,0.000734,0.000395,0.000169,0.00113,0.0,0.000113,0.0,0.0,0.0,0.0,0.0,0.000169,0.0,0.000734,0.000226,0.0,5.6e-05,0.000678,0.0,0.000395,0.000508,0.0,0.000113,0.000395,0.0,0.00288,0.000169,0.000226,0.000169,0.000395,0.001073,0.000565,0.000169,0.000169,0.001243,0.0,0.0,0.0,0.000282,0.000791,0.0,0.000452,0.000678,0.000226,5.6e-05,5.6e-05,0.000169,0.001581,0.000339,0.000282,0.000339,0.000621,0.000282,0.0,5.6e-05,5.6e-05,0.000508,5.6e-05,0.000226,0.000169,unsucc,
刀笔吏,1.53288740245261,4.67001114827201,0.439241917502787,4.19286510590858,2.01895206243032,0.2396878483835,4.54960981047937,0.0189520624303233,0.340022296544035,0.750278706800446,2.26755852842809,0.210702341137123,4.07580824972129,0.780379041248606,897.0,2917.0,3.2519509476031216,0.0,刀笔吏,0.097748,0.030887,0.020185,0.015788,0.016901,0.022623,0.012662,0.009483,0.015947,0.015894,0.010861,0.00996,0.005828,0.006993,0.007629,0.006887,0.006834,0.004927,0.007099,0.00355,0.007682,0.004291,0.004238,0.005139,0.004662,0.003179,0.002755,0.003126,0.007417,0.00302,5.3e-05,0.00196,5.3e-05,0.001536,0.002331,0.002808,0.003179,0.002914,0.001642,0.003974,0.001536,0.002596,0.00143,0.000106,0.001483,0.001907,5.3e-05,0.000689,0.002331,0.002066,0.001589,0.00106,0.0,0.001325,0.00196,0.001325,0.000106,0.000424,0.001272,0.001536,0.002649,0.000954,0.000954,0.0,0.001801,0.001748,0.000636,0.000318,0.00196,0.001483,0.002808,0.00106,0.001854,0.000848,0.001483,0.001907,0.000371,0.001007,0.001748,5.3e-05,0.001007,0.000212,0.00143,0.0,0.00355,0.000901,0.000901,0.001007,0.00106,0.000795,0.001007,0.00143,0.00143,0.001483,0.00106,5.3e-05,0.000106,0.000848,0.0,0.000265,0.00143,0.000742,0.00143,0.002172,0.001642,0.000212,0.000583,0.000212,0.0,0.000742,0.001166,0.00196,0.000371,0.000212,0.0,0.001166,0.0,0.000583,0.000848,0.000424,0.000583,0.001007,0.000106,0.001219,0.000371,0.000742,0.000742,0.000477,0.00053,5.3e-05,0.0,0.000371,0.00106,5.3e-05,0.000583,0.002543,0.000424,0.001166,0.000265,0.000848,0.000689,0.000742,0.000106,0.00053,0.000159,0.000901,0.00106,0.0,0.0,0.0,5.3e-05,0.000212,0.000159,0.000106,0.0,0.000106,0.000212,0.000901,0.0,0.000424,0.000689,0.0,0.000106,0.000424,0.0,0.000265,0.00053,0.000212,0.000106,0.000265,0.00106,0.000583,0.000901,0.000742,0.000795,0.000106,0.0,0.0,0.000265,0.000954,0.0,0.000159,0.00106,0.000424,5.3e-05,0.000159,0.002755,0.001007,0.000636,0.000583,0.000636,0.00053,0.000106,0.0,0.0,5.3e-05,0.000477,0.000371,0.000371,0.000371,succ,
第一海盗,1.6,4.5502824858757,0.535593220338983,3.80564971751412,1.88813559322033,0.137853107344632,4.03841807909604,0.0169491525423728,0.310734463276836,0.5954802259887,2.30282485875706,0.132203389830508,3.43389830508474,0.680225988700564,1770.0,5014.0,2.832768361581921,1.0,第一海盗,0.086503,0.034939,0.025021,0.022767,0.01375,0.015441,0.015835,0.006706,0.013638,0.01375,0.010707,0.009242,0.00958,0.007439,0.00665,0.004903,0.004283,0.009975,0.005692,0.004677,0.010595,0.006875,0.007664,0.003776,0.005692,0.003945,0.002987,0.004114,0.00417,0.003663,0.000169,0.001522,0.0,0.004339,0.003832,0.002423,0.002254,0.001803,0.001972,0.001352,0.001522,0.002198,0.00417,0.000282,0.001352,0.001578,0.000507,0.001803,0.001803,0.000394,0.001522,0.001183,0.0,0.002141,0.001465,0.000789,0.000169,0.000451,0.000845,0.003663,0.001972,0.000789,0.001522,0.000113,0.000507,0.001014,0.002649,0.000338,0.002874,0.000845,5.6e-05,0.001071,0.001014,0.001522,0.002311,0.002029,0.001071,0.001183,0.001296,0.000169,0.001071,0.000338,0.000902,0.0,0.001183,0.000282,0.000225,0.000958,0.000113,0.001071,0.000394,0.000902,0.000451,0.000845,0.000507,0.002029,0.000169,0.000338,0.0,0.002141,0.000902,0.001296,0.000282,0.00062,0.000733,0.0,0.000507,0.000338,0.0,0.000845,0.000338,5.6e-05,0.001409,0.001127,0.000113,0.000733,0.0,0.00062,0.000338,0.000113,0.000958,0.001352,0.000564,0.001296,0.000169,0.000394,0.001352,0.001127,0.001352,5.6e-05,5.6e-05,0.000451,0.000958,0.000676,0.000338,0.001409,0.00062,0.000789,0.000451,0.003663,0.001071,0.000507,0.000282,0.000451,0.000113,0.000113,0.000338,0.0,0.0,0.0,0.000394,0.000282,5.6e-05,0.000564,0.0,0.0,0.000169,0.000845,0.0,0.001522,0.000225,0.0,0.000507,0.000451,0.0,0.000958,0.000958,0.001747,0.000113,0.000113,0.000789,0.001071,0.00062,0.000394,0.000507,0.000113,0.0,0.000113,0.000225,0.001972,0.0,0.000451,0.000789,0.001014,5.6e-05,0.0,0.001409,0.003663,0.001465,0.000733,0.000169,0.001465,0.000113,0.000113,0.0,5.6e-05,0.001296,0.0,0.000282,0.000902,unsucc,
东厂,2.23638968481375,6.07593123209169,0.726361031518624,5.64756446991404,2.30085959885386,0.190544412607449,5.28223495702005,0.0157593123209169,0.395415472779369,0.938395415472779,3.0916905444126,0.285100286532951,4.50859598853868,1.12607449856733,698.0,2664.0,3.816618911174785,0.0,东厂,0.096311,0.026068,0.018783,0.016702,0.014413,0.014465,0.019616,0.007024,0.010875,0.010927,0.014205,0.006504,0.009834,0.008845,0.007597,0.00588,0.009054,0.006192,0.004111,0.004371,0.008741,0.005255,0.005047,0.004787,0.004058,0.002862,0.003694,0.004215,0.00333,0.00281,0.0,0.003278,5.2e-05,0.002498,0.00307,0.00281,0.004215,0.004371,0.000833,0.002081,0.001405,0.001769,0.001197,0.002289,0.001665,0.001613,0.000676,0.002029,0.002393,0.000468,0.001509,0.001873,0.0,0.001353,0.001977,0.000885,0.000208,0.001041,0.00052,0.002237,0.002498,0.000676,0.000885,0.0,0.001821,0.001873,0.00052,0.000104,0.001457,0.001509,0.002029,0.001093,0.002289,0.001249,0.001405,0.001301,0.001405,0.000624,0.001041,0.0,0.000728,0.000416,0.001613,0.0,0.001405,0.00078,0.001145,0.001613,0.001717,0.002341,0.001457,0.000937,0.000885,0.002445,0.000312,0.000104,0.000208,0.000728,0.0,0.001145,0.00078,0.000624,0.000728,0.001353,0.00255,0.000989,0.000364,0.000416,0.0,0.00078,0.001093,0.000468,0.001353,0.000208,0.000104,0.001041,0.000156,0.000624,0.000728,0.000312,0.001561,0.001249,0.000364,5.2e-05,0.000885,0.001561,0.001093,0.000728,0.000833,0.000208,0.0,0.00026,0.000572,0.000156,0.000676,0.000989,0.001197,0.000676,0.001301,0.001353,0.000728,0.001301,0.00078,0.001093,0.000885,0.00078,0.0,0.0,0.0,0.0,0.0,0.000312,0.000208,0.001821,5.2e-05,0.000624,0.000208,0.001353,0.0,0.00026,0.001509,0.0,0.000468,0.001041,0.0,0.000416,0.001145,0.000156,5.2e-05,0.000156,0.000156,0.000676,0.000104,0.000572,0.001509,5.2e-05,0.002289,0.0,0.000364,0.000728,0.0,0.000416,0.000624,0.000364,0.000208,0.000728,0.000468,0.000208,0.000104,0.000989,0.001093,0.000989,0.000156,0.0,0.0,0.000728,0.000312,0.000728,0.000208,0.000572,succ,
